evaluations raw_y
5000 2.2603978300
evaluations raw_y
1 0.8440243079
3 1.2100677638
6 1.2690355330
10 1.7730496454
13 1.8355359765
15 1.9260400616
18 2.0000000000
28 2.4366471735
29 2.6881720430
76 3.4626038781
153 3.7091988131
220 3.7993920973
5000 2.3277467412
evaluations raw_y
1 0.7066139062
4 0.7768800497
7 0.9025270758
8 0.9819324430
15 1.0339123242
19 1.1150758252
20 1.2388503469
24 1.7730496454
26 1.7934002869
27 1.9025875190
35 2.4366471735
47 2.4752475248
57 2.5987525988
58 2.7352297593
79 3.1806615776
5000 2.1367521368
evaluations raw_y
1 0.9077705156
3 1.2195121951
6 1.2690355330
7 1.2899896801
10 1.5451174289
11 1.6778523490
16 1.6960651289
21 1.7531556802
35 1.8573551263
41 1.9260400616
42 1.9747235387
48 2.1367521368
76 2.3277467412
85 2.4366471735
99 2.8868360277
104 2.9976019185
129 3.9936102236
311 4.0983606557
5000 2.8344671202
